TAG,Nº de Série,Patrimônio,Equipamento,Modelo,Fabricante,Criticidade,Prioridade,Grupo Empresa,Razão Social,Setor,Endereço,UF,Bairro,Cidade,CEP,Centro de Custo,Data de Aquisição,Valor de Aquisição,Nota Fiscal,Valor de Substituição,Data de Fabricação,Data de Instalação,Data de Inativação,Data de Garantia,Data de Garantia Estendida,Componente de,Reg. ANVISA,Validade do Registro ANVISA,Situação,Status,Fornecedor,Observação,Garantia Externa,id,previousLocation,specificLocation,returnDate,returnedAllAccessories,transferStatus,transferTo,transferToBed,transferBy,transferRejected,patientMV,patientName,inUseSince,defectDescription,unitNotified,notificationNumber,patientDamage,serviceRequestNumber,preventiveScheduled,preventiveScheduledAt,preventiveSegregatedAt,receivedBySector,lastCleaned,location,status,tag,model,type
EGFL0006,140,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,,,,9cbc5bf5-ec69-4a79-8b07-2d039a2ca4c2,03DN,,2026-03-26 21:37:19.5+00,true,,,,,false,,,,,,,,,,,,false,2026-03-26 21:37:32.834+00,CEIC,available,EGFL0006,NEWFLUX,GERADOR DE FLUXO
EGFL0007,157,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,,,,b9477a23-0877-42f2-95d7-c4f6400b8b53,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0007,NEWFLUX,GERADOR DE FLUXO
EGFL0008,149,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,,,,aa363dbc-cb01-4f99-8a2d-c99baac074ab,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0008,NEWFLUX,GERADOR DE FLUXO
EGFL0009,152,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,,SÉRIE MARCADA NO GERADOR: 10232100033.,DE SERVIÇO: NEWMED PRODUTOS PARA SAUDE LTDA ATÉ: 04/01/2016 NA OS: 15010285,c396dcc8-a767-4745-975d-8a2ff019a805,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0009,NEWFLUX,GERADOR DE FLUXO
EGFL0010,156,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,,,,4b4cae37-7c34-4b86-bd2a-272612c4be69,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0010,NEWFLUX,GERADOR DE FLUXO
EGFL0011,145,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,,,DE SERVIÇO: NEWMED PRODUTOS PARA SAUDE LTDA ATÉ: 04/01/2016 NA OS: 15010286,02d4c0f9-7e91-4df8-b81d-7684a9b6d66d,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0011,NEWFLUX,GERADOR DE FLUXO
EGFL0012,159,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,,,,a93d14fe-69a6-4e22-9613-de9e68f05c77,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0012,NEWFLUX,GERADOR DE FLUXO
EGFL0013,144,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,,,,1ecf4379-0684-4ba5-926c-d92b79e64e20,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0013,NEWFLUX,GERADOR DE FLUXO
EGFL0014,153,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,,,,eb664635-81bd-41ef-ba1d-d2e43451e13a,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0014,NEWFLUX,GERADOR DE FLUXO
EGFL0015,146,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,,,,1665787b-a0ce-404b-91cd-ca80dc090890,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0015,NEWFLUX,GERADOR DE FLUXO
EGFL0016,161,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,,,,a5eab847-15a8-4c81-955d-4eb538425637,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0016,NEWFLUX,GERADOR DE FLUXO
EGFL0017,142,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2014,,,,,10232100033,,PRÓPRIO,ATIVO,MEDICAL CIRURGICA LTDA.,,,82d73443-e926-4248-923f-b2967a2dc95f,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0017,NEWFLUX,GERADOR DE FLUXO
EGFL0021,143,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2015,,,,,10232100033,,PRÓPRIO,ATIVO,MEDICAL CIRURGICA LTDA.,,,711ca043-04fb-4cb6-bcc3-9233e1b7e7f6,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0021,NEWFLUX,GERADOR DE FLUXO
EGFL0022,150,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2015,,,,,10232100033,,PRÓPRIO,ATIVO,MEDICAL CIRURGICA LTDA.,,,a7752afe-deeb-4ced-ad7a-675841b924b2,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0022,NEWFLUX,GERADOR DE FLUXO
EGFL0023,162,,GERADOR DE FLUXO,NEWFLUX,MEDCIR,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"1.350,00",,"1.350,00",,29/07/2015,,,,,10232100033,,PRÓPRIO,ATIVO,MEDICAL CIRURGICA LTDA.,,,05f1adee-9de7-4081-837c-d72ff5a2b683,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0023,NEWFLUX,GERADOR DE FLUXO
EGFL0024,R6098CES050199,,GERADOR DE FLUXO,SEM MODELO,VITAL SIGNS,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"677,00",,"677,00",,25/08/2015,,,,,,,PRÓPRIO,ATIVO,,,,897ef775-35d9-4a3d-9a79-2c6bac3f98d3,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0024,SEM MODELO,GERADOR DE FLUXO
EGFL0025,,HC81292,GERADOR DE FLUXO,SEM MODELO,VITAL SIGNS,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"677,00",,"677,00",,25/08/2015,,,,,,,PRÓPRIO,ATIVO,,,,dcbbe1cd-25c2-4d80-a876-2f6469d03309,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0025,SEM MODELO,GERADOR DE FLUXO
EGFL0026,,HC81054,GERADOR DE FLUXO,SEM MODELO,,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"677,00",,"677,00",,17/07/2018,,,,,,,PRÓPRIO,ATIVO,,,,99315868-7ce7-466f-9017-546a8b9baa9a,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EGFL0026,SEM MODELO,GERADOR DE FLUXO
EMCA0083,DE83735710,,MÓDULO DE CAPNOGRAFIA,M3014A - EXTENSOR,PHILIPS,SEMI-CRÍTICO,MÉDIA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"18.000,00",,"18.000,00",,16/09/2014,,,,,,,PRÓPRIO,ATIVO,,,DE SERVIÇO: PHILIPS MEDICAL SYSTEMS LTDA. ATÉ: 31/10/2017 NA OS: 17003946,6b735477-bea1-4cc7-a13c-4def676870b5,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EMCA0083,M3014A - EXTENSOR,MÓDULO DE CAPNOGRAFIA
EMCA0084,DE83735581,,MÓDULO DE CAPNOGRAFIA,M3014A - EXTENSOR,PHILIPS,SEMI-CRÍTICO,MÉDIA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"18.000,00",,"18.000,00",,16/09/2014,,,,,,,PRÓPRIO,ATIVO,,,,098563a7-b849-4d93-b1ae-f16dd49c8907,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EMCA0084,M3014A - EXTENSOR,MÓDULO DE CAPNOGRAFIA
EMCA0085,DE45446060,,MÓDULO DE CAPNOGRAFIA,M3014A - EXTENSOR,PHILIPS,SEMI-CRÍTICO,MÉDIA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"18.000,00",,"18.000,00",,16/09/2014,,,,,,,PRÓPRIO,ATIVO,,REALIZADO SUBSTITUIÇÃO DO NUMERO DE SÉRIE DEVIDO A SUBSTITUIÇÃO DO MÓDULO.,,51106abe-544c-4b8b-95ed-75c1d785de7f,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EMCA0085,M3014A - EXTENSOR,MÓDULO DE CAPNOGRAFIA
EMCA0088,DE83735718,,MÓDULO DE CAPNOGRAFIA,M3014A - EXTENSOR,PHILIPS,SEMI-CRÍTICO,MÉDIA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"18.000,00",,"18.000,00",,16/09/2014,,,,,,,PRÓPRIO,ATIVO,,,DE SERVIÇO: PHILIPS MEDICAL SYSTEMS LTDA. ATÉ: 31/10/2017 NA OS: 17003948,8c5182ae-c439-413b-ba51-324010810c1f,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EMCA0088,M3014A - EXTENSOR,MÓDULO DE CAPNOGRAFIA
EMCA0089,DE83735721,,MÓDULO DE CAPNOGRAFIA,M3014A - EXTENSOR,PHILIPS,SEMI-CRÍTICO,MÉDIA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"18.000,00",,"18.000,00",,14/10/2014,,,,,,,PRÓPRIO,ATIVO,,,,51ebbf0e-06e6-450b-8957-cb435c1d5013,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EMCA0089,M3014A - EXTENSOR,MÓDULO DE CAPNOGRAFIA
EMCA0090,DE83735729,,MÓDULO DE CAPNOGRAFIA,M3014A - EXTENSOR,PHILIPS,SEMI-CRÍTICO,MÉDIA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"18.000,00",,"18.000,00",,14/10/2014,,,,,,,PRÓPRIO,ATIVO,,"INATIVADO EM 25/04/2022 ATÉ A SUA LOCALIZAÇÃO, PARA MONTAGEM DO KIT DE CAPNOGRAFIA E ENTREGA NA CIEQ.
MÓDULO LOCALIZADO EM 12/01/2023 CONFORME EMAIL DA MAYUMI DA CIEQ.",,c478861c-2cad-4db5-a7d4-c366d4a45734,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EMCA0090,M3014A - EXTENSOR,MÓDULO DE CAPNOGRAFIA
EMCA0092,DE83735728,,MÓDULO DE CAPNOGRAFIA,M3014A - EXTENSOR,PHILIPS,SEMI-CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"18.000,00",,"18.000,00",,14/10/2014,,,,,,,PRÓPRIO,ATIVO,,"INATIVADO EM 25/04/2022 ATÉ A SUA LOCALIZAÇÃO, PARA MONTAGEM DO KIT DE CAPNOGRAFIA E ENTREGA NA CIEQ.
EQUIPAMENTO LOCALIZADO EM 26/01/2023",,16cf70ee-912a-4bbf-a87a-1efc16a8a67c,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EMCA0092,M3014A - EXTENSOR,MÓDULO DE CAPNOGRAFIA
EMCA0093,DE83735730,,MÓDULO DE CAPNOGRAFIA,M3014A - EXTENSOR,PHILIPS,SEMI-CRÍTICO,MÉDIA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"18.000,00",,"18.000,00",,14/10/2014,,,,,,,PRÓPRIO,ATIVO,,,DE SERVIÇO: PHILIPS MEDICAL SYSTEMS LTDA. ATÉ: 31/10/2017 NA OS: 17003947,a7eca18b-7c41-4de1-922c-ffa47d045c51,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EMCA0093,M3014A - EXTENSOR,MÓDULO DE CAPNOGRAFIA
EMCA0096,DE83735719,,MÓDULO DE CAPNOGRAFIA,M3014A - EXTENSOR,PHILIPS,SEMI-CRÍTICO,MÉDIA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"18.000,00",,"18.000,00",,30/10/2014,,,,,,,PRÓPRIO,ATIVO,,,,5a8a2499-e2f6-47e3-94a2-367fe58e692c,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EMCA0096,M3014A - EXTENSOR,MÓDULO DE CAPNOGRAFIA
EMCA0097,DE83735720,,MÓDULO DE CAPNOGRAFIA,M3014A - EXTENSOR,PHILIPS,SEMI-CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"18.000,00",,"18.000,00",,30/10/2014,,,,,,,PRÓPRIO,ATIVO,,"INATIVADO EM 25/04/2022 ATÉ A SUA LOCALIZAÇÃO, PARA MONTAGEM DO KIT DE CAPNOGRAFIA E ENTREGA NA CIEQ.
EQUIPAMENTO LOCALIZADO EM 26/01/2023",DE SERVIÇO: PHILIPS MEDICAL SYSTEMS LTDA. ATÉ: 31/10/2017 NA OS: 17003945,e65eba67-8e8c-4987-a700-4c0f20fcf6f5,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EMCA0097,M3014A - EXTENSOR,MÓDULO DE CAPNOGRAFIA
EMCA0098,DE83735715,,MÓDULO DE CAPNOGRAFIA,M3014A - EXTENSOR,PHILIPS,SEMI-CRÍTICO,MÉDIA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"18.000,00",,"18.000,00",,30/10/2014,,,,,,,PRÓPRIO,ATIVO,,,,79418ba1-16dd-47e3-b0dc-a2276fbc1a47,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EMCA0098,M3014A - EXTENSOR,MÓDULO DE CAPNOGRAFIA
